transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale
1948,17-09-2023,21:09:00,100,Female,23,Electronics,3,25,24.5,75
898,17-09-2023,20:55:00,53,Female,42,Clothing,3,30,35.1,90
1141,17-09-2023,19:13:00,65,Female,22,Electronics,1,50,58,50
1355,17-09-2023,13:19:00,107,Female,55,Electronics,1,500,155,500
1061,18-09-2023,07:56:00,3,Male,21,Beauty,4,50,12.5,200
281,18-09-2023,20:09:00,4,Female,29,Beauty,4,500,275,2000
443,19-09-2023,20:25:00,98,Male,29,Clothing,2,300,114,600
573,19-09-2023,22:59:00,78,Male,49,Beauty,2,30,36.3,60
340,19-09-2023,22:59:00,54,Female,36,Clothing,4,300,294,1200
1057,19-09-2023,22:31:00,114,Female,63,Beauty,1,30,15.9,30
1883,20-09-2023,17:54:00,3,Male,40,Electronics,1,500,200,500
1818,20-09-2023,17:29:00,4,Male,30,Electronics,1,500,150,500
889,20-09-2023,22:32:00,39,Female,35,Electronics,1,50,57.5,50
516,20-09-2023,18:38:00,85,Male,30,Beauty,4,25,24.25,100
752,20-09-2023,16:06:00,79,Male,29,Clothing,2,50,13,100
1843,21-09-2023,18:58:00,1,Male,21,Beauty,3,500,240,1500
170,21-09-2023,20:46:00,125,Female,25,Clothing,2,25,12.5,50
1071,21-09-2023,17:38:00,155,Female,51,Beauty,4,25,6.75,100
1676,21-09-2023,20:22:00,91,Male,63,Electronics,3,500,210,1500
1695,21-09-2023,20:51:00,85,Female,22,Electronics,3,50,23,150
725,21-09-2023,20:32:00,2,Male,61,Electronics,1,300,153,300
167,21-09-2023,20:58:00,73,Female,43,Clothing,3,50,49,150
1115,21-09-2023,17:41:00,99,Male,51,Clothing,3,500,180,1500
1580,21-09-2023,15:47:00,105,Female,31,Clothing,3,500,250,1500
802,22-09-2023,18:00:00,57,Female,46,Beauty,1,30,9.9,30
375,22-09-2023,17:32:00,25,Male,32,Clothing,1,50,52,50
1711,22-09-2023,20:33:00,113,Male,26,Electronics,3,500,570,1500
1810,22-09-2023,18:29:00,106,Male,59,Electronics,4,25,13.5,100
1009,22-09-2023,14:18:00,88,Male,63,Electronics,2,300,78,600
1660,23-09-2023,20:27:00,2,Female,38,Beauty,2,500,160,1000
1364,23-09-2023,17:04:00,72,Female,19,Beauty,1,500,250,500
671,23-09-2023,19:51:00,2,Male,62,Electronics,3,50,61.5,150
711,23-09-2023,22:26:00,103,Male,26,Electronics,3,500,575,1500
1301,24-09-2023,09:58:00,70,Male,30,Clothing,4,30,10.5,120
321,24-09-2023,19:53:00,30,Female,26,Electronics,2,25,9.5,50
34,24-09-2023,13:26:00,87,Female,51,Clothing,3,50,17,150
494,25-09-2023,20:18:00,140,Female,42,Beauty,4,50,58,200
1191,25-09-2023,17:20:00,88,Male,64,Beauty,1,25,25,25
1324,25-09-2023,20:29:00,56,Female,52,Electronics,3,50,55,150
273,26-09-2023,20:24:00,1,Female,22,Beauty,1,50,14.5,50
880,26-09-2023,20:13:00,63,Male,22,Beauty,2,500,175,1000
754,26-09-2023,18:40:00,90,Female,43,Electronics,4,25,23.75,100
1608,26-09-2023,21:01:00,87,Female,55,Electronics,3,500,265,1500
557,27-09-2023,20:01:00,155,Female,20,Beauty,3,30,12.9,90
816,27-09-2023,19:29:00,133,Male,47,Beauty,2,500,240,1000
362,27-09-2023,22:43:00,101,Male,50,Clothing,1,25,10.25,25
1389,27-09-2023,18:11:00,60,Male,21,Clothing,2,25,9.5,50
550,27-09-2023,16:58:00,80,Male,40,Clothing,3,300,90,900
1625,27-09-2023,16:36:00,52,Male,31,Clothing,1,300,147,300
1700,27-09-2023,16:10:00,87,Male,36,Electronics,4,500,210,2000
23,28-09-2023,07:05:00,4,Female,35,Clothing,4,30,14.7,120
1745,28-09-2023,10:38:00,4,Male,54,Beauty,2,50,21,100
651,28-09-2023,21:02:00,30,Male,51,Clothing,3,50,26,150
1579,28-09-2023,17:38:00,119,Female,38,Electronics,1,30,28.8,30
55,28-09-2023,20:32:00,57,Male,31,Beauty,4,30,31.8,120
1431,28-09-2023,21:28:00,114,Male,63,Electronics,4,300,312,1200
1527,29-09-2023,08:30:00,1,Male,57,Clothing,2,25,11.75,50
1190,29-09-2023,21:00:00,4,Female,60,Beauty,3,30,10.8,90
1167,29-09-2023,21:21:00,9,Female,43,Clothing,3,50,54,150
131,29-09-2023,22:32:00,44,Female,21,Beauty,2,300,375,600
670,29-09-2023,17:24:00,59,Male,27,Beauty,1,30,35.7,30
86,29-09-2023,18:55:00,69,Male,19,Beauty,3,30,15.6,90
1757,29-09-2023,16:42:00,50,Female,43,Electronics,4,300,132,1200
731,30-09-2023,18:49:00,1,Male,54,Clothing,4,500,165,2000
838,30-09-2023,21:20:00,1,Male,47,Electronics,2,300,153,600
905,01-10-2023,06:27:00,96,Male,58,Beauty,1,300,111,300
1892,01-10-2023,07:22:00,3,Male,20,Electronics,1,50,23.5,50
242,01-10-2023,18:28:00,1,Male,21,Clothing,1,25,8,25
537,01-10-2023,18:07:00,98,Female,21,Beauty,1,500,275,500
1594,01-10-2023,19:02:00,31,Female,19,Electronics,2,300,345,600
799,01-10-2023,19:44:00,86,Male,56,Electronics,2,50,60,100
1799,01-10-2023,19:09:00,132,Male,56,Electronics,2,50,51,100
1227,01-10-2023,20:09:00,103,Male,36,Electronics,2,50,47.5,100
997,01-10-2023,20:36:00,51,Male,52,Beauty,3,30,15,90
417,01-10-2023,22:03:00,109,Male,43,Electronics,3,300,162,900
1233,01-10-2023,16:20:00,79,Female,51,Beauty,2,300,117,600
1541,02-10-2023,22:17:00,57,Male,56,Beauty,1,500,195,500
1373,02-10-2023,20:26:00,64,Female,25,Beauty,2,300,294,600
812,02-10-2023,17:45:00,89,Male,19,Electronics,3,25,11.25,75
665,03-10-2023,22:49:00,1,Male,57,Clothing,1,50,19,50
1067,03-10-2023,17:01:00,105,Female,48,Beauty,4,300,129,1200
876,03-10-2023,19:39:00,104,Male,43,Clothing,4,30,30,120
795,03-10-2023,19:51:00,71,Male,57,Electronics,1,300,102,300
1441,04-10-2023,21:38:00,63,Male,57,Beauty,4,300,354,1200
1595,04-10-2023,17:44:00,115,Female,18,Clothing,4,500,255,2000
298,05-10-2023,19:05:00,3,Male,27,Beauty,4,300,84,1200
1585,05-10-2023,20:00:00,2,Female,24,Clothing,1,25,7.25,25
282,05-10-2023,17:39:00,10,Female,64,Electronics,4,50,56,200
74,05-10-2023,19:50:00,56,Female,18,Beauty,4,500,205,2000
1609,05-10-2023,13:58:00,81,Female,47,Clothing,2,50,22.5,100
1274,06-10-2023,09:01:00,2,Female,23,Clothing,2,500,185,1000
1066,06-10-2023,18:11:00,4,Female,45,Electronics,1,30,8.4,30
48,06-10-2023,17:34:00,2,Male,54,Electronics,3,300,123,900
926,06-10-2023,22:53:00,53,Male,22,Electronics,1,30,15.6,30
579,06-10-2023,17:43:00,41,Female,38,Electronics,1,30,36.6,30
1124,06-10-2023,20:04:00,83,Male,33,Clothing,4,500,515,2000
757,06-10-2023,12:10:00,82,Female,43,Electronics,4,300,105,1200
210,07-10-2023,08:50:00,2,Male,37,Electronics,4,50,19,200
931,07-10-2023,21:34:00,48,Male,30,Beauty,4,30,29.1,120
179,07-10-2023,20:42:00,121,Male,31,Electronics,1,300,375,300
121,07-10-2023,18:57:00,110,Female,28,Electronics,4,50,54.5,200
1769,08-10-2023,22:50:00,116,Female,31,Electronics,4,30,9.3,120
976,08-10-2023,19:50:00,56,Female,48,Beauty,2,300,345,600
503,08-10-2023,20:06:00,63,Male,45,Beauty,4,500,570,2000
650,08-10-2023,12:41:00,98,Male,55,Electronics,1,30,15,30
294,09-10-2023,09:24:00,89,Female,23,Clothing,3,30,15.3,90
1146,09-10-2023,21:11:00,52,Male,38,Clothing,4,50,60,200
696,09-10-2023,18:05:00,24,Female,50,Clothing,4,50,48.5,200
1194,09-10-2023,22:06:00,130,Male,55,Clothing,4,50,61.5,200
844,09-10-2023,17:54:00,95,Male,35,Clothing,3,50,62,150
619,09-10-2023,18:10:00,56,Male,47,Electronics,4,25,26.25,100
600,09-10-2023,18:39:00,64,Female,59,Beauty,2,500,525,1000
1458,09-10-2023,19:21:00,95,Female,39,Electronics,4,25,9.75,100
451,09-10-2023,15:38:00,74,Female,45,Electronics,1,30,13.5,30
30,10-10-2023,20:05:00,59,Female,39,Beauty,3,300,285,900
1289,10-10-2023,19:35:00,83,Male,53,Electronics,2,30,16.2,60
1805,10-10-2023,13:35:00,79,Female,30,Beauty,3,500,225,1500
915,11-10-2023,19:06:00,95,Female,26,Beauty,3,30,12.9,90
194,11-10-2023,19:27:00,116,Male,55,Clothing,4,50,51.5,200
1692,11-10-2023,19:50:00,103,Female,64,Clothing,2,50,59.5,100
178,11-10-2023,17:51:00,142,Male,40,Clothing,2,30,34.2,60
1852,11-10-2023,18:09:00,109,Female,41,Clothing,1,300,333,300
358,12-10-2023,18:32:00,4,Female,32,Beauty,1,300,132,300
212,12-10-2023,18:13:00,105,Male,21,Clothing,3,500,215,1500
1645,12-10-2023,17:27:00,109,Female,35,Electronics,4,30,9,120
1540,12-10-2023,16:51:00,115,Female,46,Electronics,3,300,147,900
151,12-10-2023,15:49:00,108,Male,29,Clothing,1,50,18,50
309,12-10-2023,15:39:00,78,Female,26,Beauty,1,25,9,25
1069,13-10-2023,19:05:00,2,Female,56,Beauty,3,25,6.75,75
1118,13-10-2023,17:24:00,1,Female,30,Electronics,4,500,170,2000
1654,13-10-2023,20:47:00,111,Male,42,Clothing,3,25,6.25,75
1388,13-10-2023,18:12:00,89,Male,50,Electronics,1,25,6.75,25
918,13-10-2023,21:59:00,114,Female,42,Electronics,3,30,16.2,90
1701,13-10-2023,15:09:00,62,Female,52,Beauty,2,30,15.9,60
1283,14-10-2023,20:15:00,1,Female,18,Electronics,1,500,130,500
26,14-10-2023,17:54:00,51,Female,28,Electronics,2,500,600,1000
149,14-10-2023,17:52:00,73,Male,22,Clothing,3,25,27,75
739,14-10-2023,17:09:00,57,Male,36,Beauty,1,25,10.25,25
1453,14-10-2023,13:24:00,113,Female,26,Clothing,2,500,205,1000
255,15-10-2023,11:44:00,19,Male,48,Clothing,1,30,14.7,30
314,15-10-2023,07:37:00,1,Male,52,Clothing,4,30,7.8,120
992,15-10-2023,19:34:00,134,Female,57,Electronics,2,30,7.8,60
1976,15-10-2023,21:10:00,108,Female,48,Beauty,2,300,360,600
1138,16-10-2023,11:59:00,27,Male,49,Clothing,4,50,14.5,200
1217,16-10-2023,19:28:00,70,Female,35,Electronics,4,50,18,200
1809,16-10-2023,18:09:00,51,Female,62,Beauty,2,50,61.5,100
1037,17-10-2023,17:38:00,2,Female,18,Beauty,3,25,11.5,75
1277,17-10-2023,21:20:00,80,Male,36,Clothing,4,25,12.75,100
1643,17-10-2023,21:47:00,12,Female,28,Electronics,3,30,33.3,90
1582,17-10-2023,19:12:00,56,Male,35,Clothing,3,300,114,900
588,18-10-2023,17:54:00,5,Male,38,Electronics,2,30,13.8,60
1200,18-10-2023,19:04:00,20,Male,27,Beauty,3,50,54.5,150
276,18-10-2023,21:27:00,40,Female,21,Beauty,4,25,27.5,100
784,18-10-2023,22:44:00,71,Female,34,Electronics,1,500,610,500
1890,18-10-2023,14:20:00,51,Male,34,Electronics,2,25,6.25,50
1606,19-10-2023,19:52:00,2,Male,22,Electronics,1,50,26.5,50
1352,19-10-2023,17:40:00,14,Male,57,Electronics,2,500,260,1000
605,19-10-2023,22:24:00,76,Male,37,Electronics,2,500,180,1000
922,19-10-2023,22:54:00,103,Male,41,Electronics,1,50,60.5,50
963,19-10-2023,18:24:00,76,Female,55,Beauty,1,50,13,50
1297,20-10-2023,22:32:00,21,Female,40,Electronics,2,500,535,1000
1998,20-10-2023,19:53:00,90,Female,23,Beauty,4,25,24,100
1089,21-10-2023,18:44:00,108,Female,55,Electronics,4,500,555,2000
208,21-10-2023,20:56:00,144,Female,34,Electronics,4,50,57,200
998,21-10-2023,17:32:00,61,Female,23,Beauty,4,25,30.5,100
1343,21-10-2023,20:10:00,87,Male,21,Electronics,2,25,28.5,50
1752,21-10-2023,13:01:00,79,Male,29,Clothing,2,50,14.5,100
436,22-10-2023,11:54:00,21,Female,57,Clothing,4,30,13.5,120
882,22-10-2023,21:41:00,144,Female,64,Electronics,2,25,13.25,50
318,22-10-2023,21:26:00,57,Male,61,Clothing,1,25,29.25,25
631,22-10-2023,22:18:00,92,Male,56,Electronics,3,30,16.5,90
80,22-10-2023,16:51:00,82,Female,64,Clothing,2,30,12.3,60
560,23-10-2023,22:51:00,7,Female,25,Electronics,1,50,19,50
682,23-10-2023,20:51:00,60,Male,46,Beauty,4,300,354,1200
707,23-10-2023,20:34:00,117,Female,26,Clothing,1,500,580,500
1670,24-10-2023,21:32:00,58,Male,27,Beauty,1,30,34.2,30
370,24-10-2023,21:04:00,61,Male,23,Electronics,2,30,34.8,60
1065,24-10-2023,15:16:00,76,Male,51,Electronics,4,500,175,2000
1718,25-10-2023,19:03:00,20,Female,59,Beauty,3,25,25.5,75
632,25-10-2023,20:13:00,78,Female,26,Electronics,4,25,24.75,100
1218,25-10-2023,22:11:00,30,Male,64,Beauty,3,30,34.2,90
1812,25-10-2023,22:19:00,85,Male,19,Electronics,3,25,12,75
1739,25-10-2023,17:52:00,67,Male,36,Beauty,1,25,11.25,25
1348,25-10-2023,17:21:00,79,Female,35,Electronics,2,300,87,600
397,26-10-2023,08:06:00,59,Female,30,Beauty,1,25,10.5,25
878,26-10-2023,18:53:00,31,Female,20,Clothing,1,30,11.7,30
558,26-10-2023,17:47:00,108,Female,41,Clothing,1,25,26,25
199,26-10-2023,21:34:00,53,Male,45,Beauty,3,500,135,1500
374,27-10-2023,17:45:00,4,Female,59,Beauty,3,25,7.75,75
1897,27-10-2023,17:12:00,137,Female,64,Electronics,2,50,62,100
521,28-10-2023,19:56:00,133,Female,47,Clothing,4,30,8.7,120
919,28-10-2023,21:13:00,82,Female,22,Beauty,2,25,27.75,50
688,28-10-2023,21:45:00,132,Male,56,Clothing,4,25,24.75,100
1922,28-10-2023,20:07:00,72,Male,41,Electronics,1,50,48.5,50
1405,28-10-2023,20:08:00,91,Female,25,Clothing,4,300,342,1200
827,28-10-2023,19:24:00,96,Male,61,Beauty,3,300,165,900
328,29-10-2023,06:56:00,9,Male,39,Beauty,2,50,27,100
1006,29-10-2023,19:23:00,2,Female,45,Beauty,1,30,14.1,30
1954,29-10-2023,17:30:00,93,Female,50,Electronics,3,300,318,900
909,29-10-2023,19:43:00,71,Male,26,Electronics,1,300,288,300
1997,29-10-2023,21:09:00,99,Male,52,Beauty,3,30,10.2,90
658,30-10-2023,07:47:00,93,Male,59,Clothing,1,25,6.5,25
1340,30-10-2023,20:55:00,92,Female,36,Clothing,4,300,348,1200
472,30-10-2023,15:23:00,95,Female,38,Beauty,3,300,162,900
652,31-10-2023,17:05:00,4,Female,34,Beauty,2,50,20.5,100
489,31-10-2023,22:01:00,1,Male,44,Electronics,1,30,14.4,30
1430,31-10-2023,18:25:00,22,Female,43,Electronics,3,300,132,900
1201,31-10-2023,17:28:00,115,Male,56,Electronics,1,25,27.75,25
410,31-10-2023,19:41:00,64,Female,29,Clothing,2,50,14.5,100
544,31-10-2023,13:46:00,95,Female,27,Electronics,1,25,10.25,25
1665,01-11-2023,19:38:00,4,Male,57,Clothing,1,50,14,50
1764,02-11-2023,11:04:00,13,Female,40,Clothing,1,25,11.75,25
718,02-11-2023,20:25:00,154,Female,59,Beauty,3,25,25,75
871,02-11-2023,23:00:00,57,Male,62,Beauty,2,30,33.9,60
1229,02-11-2023,21:08:00,62,Male,58,Beauty,3,30,34.5,90
1634,03-11-2023,17:18:00,90,Male,60,Electronics,4,500,520,2000
1295,04-11-2023,19:28:00,86,Female,27,Beauty,3,300,81,900
336,04-11-2023,13:05:00,67,Female,52,Beauty,3,50,25,150
928,05-11-2023,10:20:00,54,Female,35,Clothing,4,300,90,1200
1876,05-11-2023,19:53:00,68,Male,43,Clothing,4,30,32.1,120
1914,05-11-2023,17:49:00,70,Female,59,Electronics,1,500,510,500
342,05-11-2023,17:24:00,85,Female,43,Clothing,4,500,500,2000
774,06-11-2023,09:04:00,2,Female,40,Clothing,2,25,6.5,50
620,06-11-2023,20:59:00,4,Male,63,Electronics,3,25,7,75
1093,06-11-2023,17:26:00,87,Female,35,Beauty,4,500,270,2000
441,06-11-2023,22:00:00,85,Male,57,Beauty,4,300,351,1200
181,06-11-2023,19:59:00,79,Male,19,Electronics,4,300,327,1200
764,07-11-2023,08:46:00,47,Female,40,Clothing,1,25,11.25,25
1132,07-11-2023,17:27:00,14,Male,42,Electronics,4,50,59,200
1385,07-11-2023,19:22:00,55,Male,50,Electronics,3,500,505,1500
987,08-11-2023,18:45:00,1,Female,30,Clothing,3,300,165,900
1365,08-11-2023,20:22:00,18,Male,31,Clothing,1,300,156,300
751,08-11-2023,19:58:00,115,Female,42,Clothing,2,25,24.75,50
1350,08-11-2023,22:02:00,93,Male,25,Beauty,3,25,29.25,75
1468,08-11-2023,13:14:00,73,Male,40,Electronics,1,25,9.75,25
562,09-11-2023,09:26:00,3,Male,54,Electronics,2,25,7.25,50
1481,09-11-2023,17:22:00,20,Female,43,Electronics,4,300,114,1200
1870,09-11-2023,20:38:00,119,Female,46,Electronics,4,30,10.5,120
229,09-11-2023,19:23:00,92,Male,58,Beauty,3,30,36.9,90
1459,10-11-2023,06:46:00,13,Male,28,Clothing,4,300,144,1200
1832,10-11-2023,21:17:00,57,Male,47,Beauty,4,500,480,2000
1789,10-11-2023,17:02:00,144,Female,61,Clothing,4,500,615,2000
84,10-11-2023,17:17:00,89,Female,38,Electronics,3,30,10.2,90
839,11-11-2023,21:02:00,130,Female,20,Electronics,4,300,96,1200
1306,11-11-2023,20:57:00,122,Male,54,Electronics,1,50,18.5,50
351,11-11-2023,22:16:00,38,Female,56,Clothing,3,30,36.6,90
863,12-11-2023,22:40:00,4,Female,30,Electronics,2,25,11.25,50
1738,12-11-2023,21:33:00,1,Male,41,Clothing,2,50,16,100
1031,12-11-2023,21:15:00,3,Male,44,Electronics,4,300,126,1200
1583,12-11-2023,22:54:00,102,Female,24,Electronics,4,25,13,100
1796,12-11-2023,18:36:00,69,Male,43,Beauty,4,30,11.1,120
1551,12-11-2023,22:36:00,84,Male,45,Electronics,3,300,81,900
1125,12-11-2023,17:51:00,79,Male,48,Clothing,2,50,21.5,100
1413,12-11-2023,19:33:00,104,Female,44,Beauty,3,25,30.75,75
656,12-11-2023,20:58:00,27,Male,29,Beauty,3,30,29.4,90
1202,13-11-2023,06:56:00,89,Female,34,Clothing,4,300,144,1200
1462,13-11-2023,10:42:00,124,Male,63,Electronics,4,300,114,1200
523,13-11-2023,19:18:00,110,Female,62,Electronics,1,300,375,300
1898,13-11-2023,18:17:00,81,Female,42,Clothing,3,30,35.1,90
69,14-11-2023,22:44:00,1,Female,56,Beauty,3,25,8.5,75
1841,14-11-2023,18:55:00,94,Male,31,Electronics,4,25,28.25,100
623,15-11-2023,10:00:00,39,Male,34,Clothing,3,50,26,150
174,15-11-2023,06:07:00,2,Female,39,Beauty,1,300,126,300
6,15-11-2023,22:16:00,2,Female,45,Beauty,1,30,15,30
727,15-11-2023,18:37:00,32,Male,55,Beauty,3,300,105,900
1549,15-11-2023,19:25:00,109,Female,50,Beauty,2,50,14.5,100
227,15-11-2023,19:19:00,87,Male,36,Electronics,2,50,50.5,100
1762,15-11-2023,18:43:00,81,Female,24,Electronics,2,25,11,50
1777,15-11-2023,12:06:00,74,Male,48,Electronics,3,50,19.5,150
1652,16-11-2023,20:00:00,2,Female,34,Beauty,2,50,20.5,100
427,16-11-2023,21:26:00,120,Male,25,Electronics,1,25,11.75,25
1846,16-11-2023,17:51:00,83,Male,42,Beauty,1,50,49.5,50
280,17-11-2023,09:35:00,76,Female,37,Clothing,3,500,240,1500
1943,17-11-2023,21:00:00,108,Female,57,Clothing,4,300,321,1200
1439,18-11-2023,20:53:00,76,Male,50,Clothing,3,25,7.25,75
1214,18-11-2023,14:24:00,50,Male,20,Beauty,2,30,11.1,60
1119,19-11-2023,09:36:00,1,Female,60,Clothing,3,50,25.5,150
153,19-11-2023,15:52:00,62,Male,63,Electronics,2,500,195,1000
99,19-11-2023,15:12:00,71,Female,50,Electronics,4,300,132,1200
609,19-11-2023,13:02:00,59,Female,47,Clothing,2,50,13,100
1578,20-11-2023,18:43:00,66,Female,54,Clothing,4,30,12,120
984,20-11-2023,19:29:00,83,Male,56,Clothing,1,500,480,500
311,20-11-2023,21:01:00,61,Female,32,Beauty,4,25,9.75,100
535,20-11-2023,13:46:00,59,Male,47,Beauty,3,30,16.2,90
857,20-11-2023,12:09:00,62,Male,60,Electronics,2,25,12,50
455,21-11-2023,19:15:00,134,Male,31,Electronics,4,25,13.25,100
1347,21-11-2023,21:55:00,7,Male,42,Electronics,1,25,13,25
1362,21-11-2023,18:53:00,104,Male,50,Clothing,1,25,11,25
808,22-11-2023,07:18:00,30,Male,33,Beauty,4,500,195,2000
1486,22-11-2023,08:58:00,4,Female,35,Electronics,1,25,8.75,25
1674,22-11-2023,09:21:00,1,Female,38,Clothing,1,300,123,300
1414,22-11-2023,21:28:00,4,Male,48,Beauty,4,25,11.25,100
1729,22-11-2023,18:55:00,82,Male,29,Clothing,4,300,81,1200
1990,22-11-2023,17:02:00,48,Female,58,Beauty,2,500,155,1000
132,22-11-2023,20:34:00,86,Male,42,Electronics,4,50,62,200
440,22-11-2023,20:15:00,110,Male,64,Clothing,2,300,348,600
1409,22-11-2023,12:15:00,102,Female,21,Electronics,3,300,138,900
96,22-11-2023,14:10:00,62,Female,44,Clothing,2,300,84,600
1429,22-11-2023,13:14:00,102,Male,64,Electronics,2,25,12,50
1211,22-11-2023,14:59:00,82,Male,42,Beauty,3,500,235,1500
326,23-11-2023,19:51:00,108,Female,18,Clothing,3,25,24.25,75
1411,24-11-2023,20:27:00,1,Male,62,Electronics,4,50,26,200
1330,24-11-2023,17:49:00,20,Female,25,Beauty,4,50,48,200
1311,24-11-2023,15:22:00,84,Female,32,Beauty,4,25,9.25,100
653,25-11-2023,22:53:00,3,Male,54,Clothing,3,25,9.25,75
1147,25-11-2023,22:14:00,35,Male,23,Electronics,1,300,330,300
1319,25-11-2023,17:17:00,76,Male,31,Clothing,1,500,585,500
22,25-11-2023,17:11:00,66,Male,18,Clothing,2,50,60.5,100
1712,25-11-2023,16:37:00,92,Female,57,Beauty,2,25,8.75,50
1854,25-11-2023,16:53:00,109,Male,29,Clothing,1,50,22.5,50
834,26-11-2023,06:55:00,13,Female,56,Beauty,2,30,14.7,60
1562,26-11-2023,10:21:00,5,Male,54,Electronics,2,25,12.75,50
1203,26-11-2023,18:36:00,2,Male,56,Clothing,2,500,145,1000
1480,26-11-2023,18:05:00,3,Female,42,Beauty,4,500,165,2000
19,26-11-2023,19:39:00,30,Female,62,Clothing,2,25,28.5,50
437,26-11-2023,18:53:00,56,Female,35,Electronics,4,300,345,1200
1493,26-11-2023,21:49:00,58,Male,41,Beauty,2,25,6.75,50
969,27-11-2023,11:47:00,2,Female,40,Clothing,3,300,84,900
755,27-11-2023,20:07:00,1,Female,58,Clothing,3,25,6.75,75
1242,27-11-2023,18:32:00,5,Male,21,Clothing,1,25,11.25,25
221,27-11-2023,21:01:00,3,Male,39,Beauty,2,300,111,600
762,27-11-2023,17:49:00,56,Female,24,Electronics,2,25,10.25,50
1554,27-11-2023,19:55:00,83,Female,46,Beauty,3,50,15.5,150
413,28-11-2023,21:52:00,60,Female,44,Beauty,3,25,25.5,75
458,28-11-2023,21:35:00,110,Female,39,Electronics,4,25,7,100
1901,29-11-2023,11:05:00,4,Male,31,Electronics,1,30,8.4,30
701,29-11-2023,16:33:00,93,Female,52,Beauty,2,30,14.1,60
717,30-11-2023,08:15:00,8,Male,57,Clothing,1,500,190,500
1988,30-11-2023,18:47:00,144,Female,63,Clothing,3,25,7.25,75
539,30-11-2023,18:13:00,135,Male,25,Beauty,1,500,205,500
1043,30-11-2023,18:10:00,20,Female,48,Clothing,1,300,87,300
875,30-11-2023,21:47:00,134,Female,51,Electronics,4,500,135,2000
1569,30-11-2023,21:07:00,35,Male,52,Electronics,4,50,18,200
851,30-11-2023,17:23:00,30,Male,32,Electronics,2,25,27.75,50
1770,30-11-2023,20:08:00,65,Male,32,Clothing,1,50,56,50
1226,30-11-2023,17:52:00,102,Female,61,Clothing,1,50,51,50
942,01-12-2023,09:22:00,35,Male,51,Clothing,3,500,160,1500
450,01-12-2023,06:35:00,2,Female,59,Beauty,2,25,11,50
285,01-12-2023,18:14:00,107,Female,31,Electronics,1,25,13.5,25
245,01-12-2023,21:41:00,75,Male,47,Clothing,3,30,36,90
1165,01-12-2023,17:04:00,29,Female,60,Clothing,4,300,291,1200
122,01-12-2023,19:02:00,1,Male,64,Electronics,4,30,35.4,120
486,02-12-2023,09:47:00,4,Female,35,Electronics,1,25,6.5,25
1425,02-12-2023,22:15:00,1,Female,55,Electronics,4,30,10.2,120
1039,03-12-2023,20:01:00,1,Male,23,Clothing,4,30,13.8,120
477,03-12-2023,17:24:00,3,Male,43,Clothing,4,30,16.2,120
1155,03-12-2023,18:22:00,3,Male,31,Electronics,4,500,255,2000
823,03-12-2023,17:42:00,66,Female,56,Electronics,2,50,25,100
1253,03-12-2023,19:58:00,108,Female,53,Clothing,4,500,605,2000
401,03-12-2023,19:03:00,51,Female,62,Clothing,1,300,372,300
1024,03-12-2023,21:51:00,72,Female,49,Clothing,1,300,126,300
1332,04-12-2023,10:02:00,146,Male,58,Electronics,4,300,123,1200
1230,04-12-2023,21:24:00,1,Male,54,Beauty,1,25,13.25,25
1603,04-12-2023,20:50:00,132,Female,40,Clothing,3,30,13.2,90
349,04-12-2023,17:05:00,78,Female,57,Beauty,1,50,48.5,50
868,04-12-2023,13:39:00,110,Female,25,Electronics,1,300,111,300
578,05-12-2023,22:42:00,68,Female,54,Clothing,4,30,9.3,120
916,05-12-2023,12:56:00,68,Female,32,Electronics,1,50,26,50
72,06-12-2023,19:19:00,5,Female,20,Electronics,4,500,195,2000
873,06-12-2023,20:20:00,137,Female,27,Electronics,4,25,29,100
789,06-12-2023,22:13:00,34,Female,61,Clothing,4,500,510,2000
1663,07-12-2023,07:04:00,33,Male,23,Clothing,4,300,81,1200
246,07-12-2023,20:05:00,4,Female,48,Electronics,2,25,13.25,50
1996,07-12-2023,18:49:00,2,Male,62,Clothing,1,50,25,50
1469,08-12-2023,17:22:00,3,Male,18,Beauty,3,25,12.5,75
1243,08-12-2023,17:11:00,4,Female,47,Electronics,3,300,138,900
1113,08-12-2023,17:41:00,141,Female,41,Electronics,2,25,27.75,50
290,08-12-2023,21:39:00,86,Female,30,Beauty,2,300,342,600
1349,08-12-2023,21:57:00,112,Female,57,Beauty,1,50,49.5,50
1811,09-12-2023,21:58:00,5,Male,61,Beauty,2,25,8.5,50
1761,09-12-2023,18:46:00,72,Female,33,Clothing,1,500,200,500
234,09-12-2023,17:42:00,64,Female,62,Electronics,2,25,13.75,50
1328,10-12-2023,07:49:00,60,Male,39,Beauty,2,50,24.5,100
1995,10-12-2023,22:18:00,5,Female,41,Clothing,1,30,14.7,30
1686,10-12-2023,20:41:00,151,Female,28,Electronics,4,50,26,200
1204,10-12-2023,19:24:00,72,Male,39,Beauty,1,25,27.5,25
872,10-12-2023,22:18:00,113,Female,63,Beauty,3,25,24.75,75
948,10-12-2023,22:06:00,52,Female,23,Electronics,3,25,28.75,75
599,10-12-2023,19:07:00,82,Female,28,Beauty,2,50,24.5,100
886,11-12-2023,11:25:00,4,Male,37,Electronics,3,300,165,900
28,11-12-2023,22:34:00,3,Female,43,Beauty,1,500,150,500
